,FECHA_ENT
9892,2022-10-14
9893,2022-10-14
9894,2022-10-14
9895,2022-10-14
9896,2022-10-14
9897,2022-10-17
9898,2022-10-12
9899,2022-10-20
9900,2022-10-17
9901,2022-10-20
9902,2022-10-20
9903,2022-10-14
9904,2022-10-14
9905,2022-10-17
9906,2022-10-18
9907,2022-10-21
9908,2022-10-21
9909,2022-10-18
9910,2022-10-17
9911,2022-10-14
9912,2022-10-18
9913,2022-10-18
9914,2022-10-18
9915,2022-10-18
9916,2022-10-18
9917,2022-10-18
9918,2022-10-12
9919,2022-10-20
9920,2022-10-19
9921,2022-10-19
9922,2022-10-19
9923,2022-10-19
9924,2022-10-13
9925,2022-10-19
9926,2022-10-19
9927,2022-10-21
9928,2022-10-19
9929,2022-10-19
9930,2022-10-20
9931,2022-10-20
9932,2022-10-20
9933,2022-10-17
9934,2022-10-20
9935,2022-10-20
9936,2022-10-20
9937,2022-10-20
9938,2022-10-20
9939,2022-10-20
9940,2022-10-20
9941,2022-10-20
9942,2022-10-19
9943,2022-10-19
9944,2022-10-21
9945,2022-10-18
9946,2022-10-19
9947,2022-10-14
9948,2022-10-18
9949,2022-10-18
9950,2022-10-17
9951,2022-10-20
9952,2022-10-21
9953,2022-10-24
9954,2022-10-24
9955,2022-10-24
9956,2022-10-21
9957,2022-10-24
9958,2022-09-28
9959,2022-10-24
9960,2022-10-18
9961,2022-10-24
9962,2022-10-24
9963,2022-10-24
9964,2022-10-19
9965,2022-10-24
9966,2022-10-24
9967,2022-10-24
9968,2022-10-20
9969,2022-10-21
9970,2022-10-25
9971,2022-10-21
9972,2022-10-21
9973,2022-10-25
9974,2022-10-06
9975,2022-10-24
9976,2022-10-25
9977,2022-10-25
9978,2022-10-25
9979,2022-10-25
9980,2022-10-31
9981,2022-10-25
9982,2022-10-25
9983,2022-10-25
9984,2022-10-25
9985,2022-10-25
9986,2022-10-25
9987,2022-10-26
9988,2022-10-27
9989,2022-10-17
9990,2022-10-26
9991,2022-10-26
9992,2022-10-18
9993,2022-10-26
9994,2022-10-26
9995,2022-10-24
9996,2022-10-25
9997,2022-10-26
9998,2022-10-26
9999,2022-10-26
10000,2022-10-27
10001,2022-10-27
10002,2022-10-21
10003,2022-10-24
10004,2022-10-27
10005,2022-10-27
10006,2022-10-27
10007,2022-10-27
10008,2022-10-26
10009,2022-10-27
10010,2022-10-26
10011,2022-10-27
10012,2022-10-28
10013,2022-10-28
10014,2022-10-28
10015,2022-10-26
10016,2022-10-27
10017,2022-10-27
10018,2022-10-28
10019,2022-10-28
10020,2022-10-25
10021,2022-10-31
10022,2022-10-27
10023,2022-10-27
10024,2022-10-28
10025,2022-10-21
10026,2022-10-31
10027,2022-10-31
10028,2022-10-31
10029,2022-10-31
10030,2022-10-31
10031,2022-10-25
10032,2022-10-21
10033,2022-11-01
10034,2022-10-31
10035,2022-10-31
10036,2022-10-31
10037,2022-10-31
10038,2022-11-03
10039,2022-11-04
10040,2022-11-04
10041,2022-10-18
10042,2022-10-31
10043,2022-10-31
10044,2022-10-31
10045,2022-10-31
10046,2022-11-01
10047,2022-10-31
10048,2022-10-31
10049,2022-10-31
10050,2022-10-31
10051,2022-11-01
10052,2022-11-01
10053,2022-11-01
10054,2022-11-01
10055,2022-10-24
10056,2022-11-01
10057,2022-10-26
10058,2022-11-01
10059,2022-11-01
10060,2022-11-01
10061,2022-11-03
10062,2022-11-03
10063,2022-11-03
10064,2022-11-03
10065,2022-11-03
10066,2022-11-03
10067,2022-11-01
10068,2022-11-03
10069,2022-11-03
10070,2022-11-03
10071,2022-11-03
10072,2022-11-03
10073,2022-11-03
10074,2022-11-04
10075,2022-10-24
10076,2022-11-04
10077,2022-11-04
10078,2022-11-08
10079,2022-11-04
10080,2022-11-04
10081,2022-11-04
10082,2022-11-04
10083,2022-11-04
10084,2022-11-09
10085,2022-11-04
10086,2022-11-04
10087,2022-11-04
10088,2022-10-20
10089,2022-11-07
10090,2022-10-26
10091,2022-11-07
10092,2022-11-07
10093,2022-11-07
10094,2022-11-07
10095,2022-11-07
10096,2022-11-07
10097,2022-11-04
10098,2022-11-08
10099,2022-11-08
10100,2022-11-08
10101,2022-11-08
10102,2022-11-08
10103,2022-11-08
10104,2022-11-08
10105,2022-11-08
10106,2022-11-08
10107,2022-11-04
10108,2022-11-09
10109,2022-10-26
10110,2022-11-08
10111,2022-11-08
10112,2022-11-08
10113,2022-11-08
10114,2022-11-09
10115,2022-11-11
10116,2022-11-09
10117,2022-11-09
10118,2022-11-09
10119,2022-11-09
10120,2022-11-09
10121,2022-11-09
10122,2022-11-09
10123,2022-11-09
10124,2022-11-10
10125,2022-11-09
10126,2022-11-10
10127,2022-11-10
10128,2022-11-10
10129,2022-11-10
10130,2022-11-11
10131,2022-11-11
10132,2022-11-11
10133,2022-11-03
10134,2022-11-11
10135,2022-11-11
10136,2022-11-11
10137,2022-11-11
10138,2022-11-01
10139,2022-11-11
10140,2022-11-10
10141,2022-11-07
10142,2022-11-11
10143,2022-11-11
10144,2022-11-14
10145,2022-11-14
10146,2022-11-14
10147,2022-11-14
10148,2022-11-15
10149,2022-11-14
10150,2022-11-14
10151,2022-11-10
10152,2022-11-14
10153,2022-11-11
10154,2022-11-15
10155,2022-11-15
10156,2022-11-15
10157,2022-11-15
10158,2022-11-15
10159,2022-11-10
10160,2022-11-14
10161,2022-11-15
10162,2022-11-15
10163,2022-11-15
10164,2022-11-15
10165,2022-11-16
10166,2022-10-24
10167,2022-11-16
10168,2022-11-15
10169,2022-11-14
10170,2022-11-17
10171,2022-09-15
10172,2022-11-16
10173,2022-11-16
10174,2022-11-16
10175,2022-11-16
10176,2022-11-16
10177,2022-11-17
10178,2022-11-17
10179,2022-11-15
10180,2022-11-16
10181,2022-11-18
10182,2022-11-15
10183,2022-11-18
10184,2022-11-17
10185,2022-11-18
10186,2022-11-18
10187,2022-11-23
10188,2022-11-18
10189,2022-11-17
10190,2022-11-14
10191,2022-11-18
10192,2022-11-18
10193,2022-11-22
10194,2022-11-22
10195,2022-11-16
10196,2022-11-23
10197,2022-11-23
10198,2022-11-23
10199,2022-11-23
10200,2022-11-23
10201,2022-11-23
10202,2022-11-25
10203,2022-11-24
10204,2022-09-28
10205,2022-11-24
10206,2022-09-28
10207,2022-11-23
10208,2022-11-24
10209,2022-11-14
10210,2022-11-24
10211,2022-11-24
10212,2022-11-24
10213,2022-11-24
10214,2022-11-22
10215,2022-11-18
10216,2022-11-25
10217,2022-11-29
10218,2022-11-29
10219,2022-11-25
10220,2022-11-25
10221,2022-11-28
10222,2022-11-25
10223,2022-11-25
10224,2022-11-25
10225,2022-11-25
10226,2022-11-29
10227,2022-11-09
10228,2022-11-24
10229,2022-11-15
10230,2022-11-25
10231,2022-11-28
10232,2022-11-28
10233,2022-11-18
10234,2022-11-24
10235,2022-11-28
10236,2022-11-29
10237,2022-11-29
10238,2022-11-28
10239,2022-11-29
10240,2022-11-23
10241,2022-11-30
10242,2022-11-29
10243,2022-12-05
10244,2022-11-30
10245,2022-12-05
10246,2022-11-30
10247,2022-11-30
10248,2022-11-25
10249,2022-11-30
10250,2022-09-30
10251,
10252,2022-11-30
10253,2022-11-30
10254,2022-11-30
10255,2022-12-02
10256,2022-11-23
10257,2022-11-30
10258,2022-11-30
10259,2022-12-01
10260,2022-11-30
10261,2022-11-29
10262,2022-11-25
10263,2022-11-30
10264,2022-11-30
10265,2022-11-30
10266,2022-11-30
10267,2022-11-30
10268,2022-11-30
10269,2022-12-02
10270,2022-12-02
10271,2022-12-05
10272,2022-12-01
10273,2022-12-01
10274,2022-12-02
10275,2022-12-02
10276,2022-12-01
10277,2022-12-01
10278,2022-11-23
10279,2022-12-05
10280,2022-11-23
10281,2022-12-05
10282,2022-11-28
10283,2022-12-01
10284,2022-12-01
10285,2022-12-06
10286,2022-12-06
10287,2022-12-01
10288,2022-12-06
10289,2022-12-06
10290,2022-12-06
10291,2022-12-06
10292,2022-12-07
10293,2022-12-06
10294,2022-12-06
10295,2022-11-29
10296,2022-12-06
10297,2022-11-29
10298,2022-12-07
10299,2022-12-02
10300,2022-12-02
10301,2022-12-05
10302,2022-12-06
10303,2022-12-02
10304,2022-12-07
10305,2022-12-07
10306,2022-12-08
10307,2022-12-08
10308,2022-12-01
10309,2022-12-06
10310,2022-12-08
10311,2022-12-08
10312,2022-12-08
10313,2022-12-02
10314,2022-12-08
10315,2022-12-09
10316,2022-12-09
10317,2022-12-05
10318,2022-12-02
10319,2022-12-08
10320,2022-12-01
10321,2022-12-05
10322,2022-12-09
10323,2022-12-09
10324,2022-12-09
10325,2022-12-07
10326,2022-12-09
10327,2022-12-07
10328,2022-12-08
10329,2022-12-09
10330,2022-12-09
10331,2022-12-13
10332,2022-12-09
10333,2022-12-07
10334,2022-12-09
10335,2022-12-02
10336,2022-12-13
10337,2022-12-13
10338,2022-12-13
10339,2022-12-13
10340,2022-12-07
10341,2022-12-13
10342,2022-12-13
10343,2022-11-28
10344,2022-12-13
10345,2022-12-13
10346,2022-12-13
10347,2022-12-08
10348,2022-12-14
10349,2022-12-14
10350,2022-12-14
10351,2022-12-13
10352,2022-11-24
10353,2022-12-14
10354,2022-12-14
10355,2022-12-08
10356,2022-12-13
10357,2022-12-21
10358,2022-12-14
10359,2022-12-09
10360,2022-12-16
10361,2022-12-09
10362,2022-12-19
10363,2022-12-16
10364,2022-12-14
10365,2022-12-16
10366,2022-12-16
10367,2022-12-16
10368,2022-12-17
10369,2022-12-16
10370,2022-12-14
10371,2022-12-19
10372,2022-12-23
10373,2022-12-19
10374,2022-12-19
10375,2022-12-15
10376,2022-12-20
10377,2022-12-15
10378,2022-12-20
10379,2022-12-09
10380,2022-12-19
10381,2022-12-13
10382,2022-12-20
10383,2022-12-21
10384,2022-12-19
10385,2022-12-15
10386,2022-12-21
10387,2022-12-19
10388,2022-12-21
10389,2022-12-21
10390,2022-12-21
10391,2022-12-21
10392,2022-12-21
10393,2022-12-21
10394,2022-12-22
10395,2022-12-21
10396,2022-12-21
10397,2022-12-20
10398,2022-12-22
10399,2022-12-21
10400,2022-12-20
10401,2022-12-22
10402,2022-12-22
10403,2022-12-21
10404,2022-12-22
10405,2022-12-22
10406,2022-12-22
10407,2022-12-22
10408,2022-12-23
10409,2022-12-09
10410,2022-12-23
10411,2022-11-22
10412,2022-12-23
10413,2022-12-23
10414,2023-01-04
10415,2022-12-23
10416,2022-12-23
10417,2022-12-15
10418,2022-12-22
10419,2023-01-05
10420,2022-12-19
10421,2022-12-21
10422,2023-01-03
10423,2023-01-04
10424,2022-12-23
10425,2022-12-23
10426,2022-12-23
10427,2022-12-23
10428,2022-12-22
10429,2023-01-03
10430,2023-01-03
10431,2023-01-03
10432,2023-01-03
10433,2023-01-03
10434,2023-01-03
10435,2022-12-20
10436,2022-12-20
10437,2023-01-04
10438,2023-01-04
10439,2023-01-04
10440,2023-01-03
10441,2023-01-04
10442,2022-12-16
10443,2022-12-09
10444,2023-01-04
10445,2023-01-04
10446,2023-01-04
10447,2023-01-05
10448,2023-01-03
10449,2023-01-05
10450,2023-01-05
10451,2023-01-05
10452,2023-01-05
10453,2022-12-22
10454,2023-01-05
10455,2021-10-20
10456,2022-12-01
10457,2023-01-06
10458,2023-01-06
10459,2023-01-04
10460,2023-01-06
10461,2023-01-04
10462,2023-01-03
10463,2023-01-09
10464,2023-01-09
10465,2023-01-09
10466,2023-01-04
10467,2023-01-09
10468,2023-01-09
10469,2023-01-09
10470,2022-12-22
10471,2023-01-09
10472,2023-01-09
10473,2023-01-10
10474,2023-01-10
10475,2023-01-10
10476,2023-01-10
10477,2023-01-09
10478,2023-01-10
10479,2023-01-10
10480,2023-01-10
10481,2023-01-09
10482,2023-01-10
10483,2023-01-09
10484,2023-01-11
10485,2023-01-11
10486,2023-01-11
10487,2023-01-17
10488,2023-01-17
10489,2022-11-22
10490,2023-01-11
10491,2023-01-12
10492,2023-01-09
10493,2023-01-10
10494,2023-01-12
10495,2023-01-12
10496,2023-01-11
10497,2023-01-12
10498,2023-01-11
10499,2023-01-12
10500,2023-01-13
10501,2023-01-13
10502,2023-01-13
10503,2023-01-13
10504,2023-01-12
10505,2023-01-10
10506,2023-01-06
10507,2023-01-12
10508,2023-01-13
10509,2023-01-16
10510,2023-01-16
10511,2023-01-16
10512,2023-01-20
10513,2023-01-13
10514,2023-01-11
10515,2023-01-17
10516,2023-01-18
10517,2023-01-04
10518,2023-01-10
10519,2023-01-17
10520,2023-01-18
10521,2023-01-18
10522,2023-01-18
10523,2023-01-18
10524,2023-01-18
10525,2023-01-18
10526,2023-01-18
10527,2023-01-18
10528,2023-01-19
10529,2023-01-19
10530,2023-01-17
10531,2023-01-17
10532,2023-01-16
10533,2023-01-17
10534,2023-01-18
10535,2023-01-20
10536,2023-01-19
10537,2023-01-19
10538,2023-01-17
10539,2023-01-13
10540,2023-01-12
10541,2023-01-20
10542,2023-01-04
10543,2023-01-13
10544,2023-01-20
10545,2022-12-23
10546,2023-01-20
10547,2023-01-20
10548,2023-01-17
10549,2023-01-20
10550,2023-01-18
10551,2023-01-23
10552,2023-01-16
10553,2023-01-20
10554,2023-01-23
10555,2023-01-23
10556,2023-01-24
10557,2023-01-23
10558,2023-01-24
10559,2023-01-23
10560,2023-01-23
10561,2022-12-23
10562,2023-01-20
10563,2023-01-23
10564,2023-01-23
10565,2023-01-24
10566,2023-01-24
10567,2023-01-24
10568,2023-01-19
10569,2023-01-13
10570,2023-01-23
10571,2023-01-20
10572,2023-01-24
10573,2023-01-20
10574,2023-01-24
10575,2023-01-26
10576,2023-01-17
10577,2023-01-25
10578,2023-01-26
10579,2023-01-25
10580,2023-01-25
10581,2023-01-26
10582,2023-01-25
10583,2023-01-26
10584,2023-01-26
10585,2023-01-17
10586,2023-01-26
10587,2023-01-19
10588,2023-01-25
10589,2023-01-25
10590,2023-01-10
10591,2023-01-26
10592,2023-01-26
10593,2023-01-26
10594,2023-01-26
10595,2023-01-19
10596,2023-01-27
10597,2024-02-07
10598,2023-01-27
10599,2023-01-24
10600,2023-01-27
10601,2023-01-27
10602,2023-01-26
10603,2023-01-27
10604,2023-01-27
10605,2023-01-27
10606,2023-02-02
10607,2023-01-27
10608,2023-01-30
10609,2023-01-26
10610,2023-01-27
10611,2023-01-27
10612,2023-01-30
10613,2023-01-30
10614,2023-01-30
10615,2023-01-30
10616,2023-01-27
10617,2023-01-30
10618,2023-01-19
10619,2023-01-30
10620,2023-01-30
10621,2023-01-26
10622,2023-01-26
10623,2023-01-18
10624,2023-01-24
10625,2023-01-26
10626,2023-01-11
10627,2023-01-31
10628,2023-01-31
10629,2023-01-30
10630,2023-01-27
10631,2023-02-01
10632,2023-01-13
10633,2023-02-09
10634,2023-01-26
10635,2023-02-01
10636,2023-02-07
10637,2023-01-19
10638,2023-01-18
10639,2023-01-31
10640,2023-02-07
10641,2023-01-18
10642,2023-02-03
10643,2023-01-30
10644,2023-01-26
10645,2023-02-02
10646,2023-01-31
10647,2023-02-07
10648,2023-01-31
10649,2023-02-01
10650,2023-01-26
10651,2023-02-01
10652,2023-01-30
10653,2023-02-01
10654,2023-02-01
10655,2023-02-01
10656,2023-01-30
10657,2023-01-31
10658,2023-01-18
10659,2023-02-02
10660,2023-02-02
10661,2023-01-24
10662,2023-02-02
10663,2023-02-02
10664,2023-02-02
10665,2023-01-25
10666,2023-01-27
10667,2023-02-03
10668,2023-02-03
10669,2023-02-03
10670,2023-01-25
10671,2023-02-03
10672,2023-02-03
10673,2023-02-14
10674,2023-02-15
10675,2023-02-10
10676,2023-02-03
10677,2023-02-07
10678,2023-02-07
10679,2023-02-07
10680,2023-02-07
10681,2023-02-07
10682,2023-02-07
10683,2023-02-07
10684,2023-01-16
10685,2023-02-07
10686,2023-02-08
10687,2023-02-10
10688,2023-02-08
10689,2023-02-08
10690,2023-02-09
10691,2023-02-08
10692,2023-02-03
10693,2023-02-09
10694,2023-02-09
10695,2023-02-13
10696,2023-02-08
10697,2023-02-03
10698,2023-02-07
10699,2023-02-09
10700,2023-02-07
10701,2023-02-10
10702,2023-02-08
10703,2023-02-08
10704,2023-02-08
10705,2023-02-08
10706,2023-02-10
10707,2023-02-10
10708,2023-02-10
10709,2023-02-13
10710,
10711,2023-02-13
10712,2023-02-10
10713,2023-02-10
10714,2023-02-13
10715,2023-02-13
10716,2023-02-14
10717,2023-02-15
10718,2023-02-14
10719,2023-02-14
10720,2023-02-14
10721,2023-02-14
10722,2023-02-13
10723,2023-02-14
10724,2023-02-14
10725,2023-02-14
10726,2023-02-17
10727,2023-02-14
10728,2023-02-14
10729,2023-02-09
10730,2023-02-13
10731,2023-02-02
10732,2023-02-10
10733,2023-02-10
10734,2023-02-15
10735,2023-02-13
10736,2023-02-08
10737,2023-02-15
10738,2023-02-15
10739,2023-02-16
10740,2023-02-16
10741,2023-02-15
10742,2023-02-16
10743,2023-02-20
10744,2023-02-16
10745,2023-02-15
10746,2023-02-16
10747,2023-02-13
10748,2023-02-17
10749,2023-02-10
10750,2023-02-16
10751,2023-02-17
10752,2023-02-06
10753,2023-02-15
10754,2023-02-17
10755,2023-02-10
10756,2023-02-08
10757,2023-02-09
10758,2023-02-16
10759,2023-02-17
10760,2023-02-17
10761,2023-02-17
10762,2023-02-15
10763,2023-02-17
10764,2023-02-17
10765,2023-02-17
10766,2023-02-24
10767,2023-01-19
10768,2023-02-09
10769,2023-02-20
10770,2023-02-20
10771,2023-02-28
10772,2023-02-28
10773,2023-02-21
10774,2023-02-10
10775,2023-02-21
10776,2023-02-21
10777,2023-02-21
10778,2023-02-21
10779,2023-02-21
10780,2023-02-21
10781,2023-02-21
10782,2023-02-21
10783,2023-02-21
10784,2023-02-22
10785,2023-02-23
10786,2023-02-22
10787,2023-02-21
10788,2023-02-21
10789,2023-02-22
10790,2023-02-22
10791,2023-02-23
10792,2023-02-20
10793,2023-02-23
10794,2023-02-15
10795,2023-02-23
10796,2023-02-22
10797,2023-02-22
10798,2023-02-22
10799,2023-02-22
10800,2023-02-22
10801,2023-02-24
10802,2023-02-22
10803,2023-02-23
10804,2023-02-23
10805,2023-02-23
10806,2023-03-03
10807,2023-02-27
10808,2023-02-23
10809,2023-03-03
10810,2023-02-24
10811,2023-02-23
10812,2023-02-27
10813,2023-02-24
10814,2023-02-23
10815,2023-02-24
10816,2023-02-24
10817,2023-02-24
10818,2023-02-24
10819,2023-02-24
10820,2023-02-16
10821,2023-02-13
10822,2023-02-27
10823,2023-02-23
10824,2023-02-24
10825,2023-02-23
10826,2023-02-17
10827,2023-02-15
10828,2023-02-24
10829,2023-02-17
10830,2023-02-24
10831,2023-02-27
10832,2023-03-03
10833,2023-02-27
10834,2023-02-24
10835,2023-02-27
10836,2023-02-24
10837,2023-02-28
10838,2023-02-27
10839,2023-02-28
10840,2023-02-28
10841,2023-02-28
10842,2023-02-17
10843,2023-02-28
10844,2023-02-20
10845,2023-03-03
10846,2023-02-28
10847,2023-02-27
10848,2023-02-28
10849,2023-02-24
10850,2023-02-24
10851,2023-02-22
10852,2023-03-02
10853,2023-03-03
10854,2023-03-01
10855,2023-02-27
10856,2023-02-28
10857,2023-03-08
10858,2023-02-28
10859,2023-02-28
10860,2023-02-21
10861,2023-02-22
10862,2023-03-01
10863,2023-02-28
10864,2023-03-07
10865,2023-03-01
10866,2023-03-01
10867,2023-03-02
10868,2023-02-28
10869,2023-02-27
10870,2023-02-28
10871,2023-02-27
10872,2023-03-01
10873,2023-03-01
10874,2023-03-01
10875,2023-03-01
10876,2023-03-01
10877,2023-03-02
10878,2023-03-02
10879,2023-03-02
10880,2023-03-03
10881,2023-03-13
10882,2023-03-08
10883,2023-03-03
10884,2023-03-01
10885,2023-03-01
10886,2023-03-06
10887,2023-03-06
10888,2023-03-06
10889,2023-03-03
10890,2023-03-01
10891,2023-03-06
10892,2023-03-06
10893,2023-03-07
10894,2023-03-01
